UBERON:0002082	UBERON:0004120	subclass_of
UBERON:0005014	UBERON:0000344	subclass_of
UBERON:0034947	UBERON:0001004	subclass_of
HP:0009450	HP:0009852	subclass_of
GO:0070961	GO:0031349	subclass_of
UBERON:0006262	UBERON:0015018	subclass_of
HP:0030347	HP:0033799	subclass_of
GO:1904777	GO:0065007	subclass_of
PATO:0001857	PATO:0002005	subclass_of
UBERON:0000926	CL:0000222	subclass_of
GO:0055123	GO:0048856	subclass_of
HP:0009293	HP:0009844	subclass_of
HP:0003463	HP:0011813	subclass_of
UBERON:0013247	UBERON:0003914	subclass_of
UBERON:0002296	UBERON:0002050	subclass_of
HP:0100378	HP:0010645	subclass_of
GO:0045984	GO:0006142	subclass_of
HP:0033713	HP:0030057	subclass_of
RO:0002376	RO:0002375	subclass_of
UBERON:0011595	UBERON:0001708	subclass_of
GO:0045224	GO:0045223	subclass_of
UBERON:0001015	UBERON:0011216	subclass_of
HP:0011145	HP:0001250	subclass_of
UBERON:0008266	UBERON:0008969	subclass_of
GO:0009791	GO:0032501	subclass_of
UBERON:0004932	UBERON:0003331	subclass_of
HP:0410075	HP:0025454	subclass_of
GO:0030308	GO:0048523	subclass_of
UBERON:0000423	UBERON:0001003	subclass_of
HP:0045009	HP:0011314	subclass_of
UBERON:0008594	UBERON:0010437	subclass_of
UBERON:0011122	UBERON:0011120	subclass_of
HP:0025456	HP:0001939	subclass_of
UBERON:0008789	UBERON:0004704	subclass_of
UBERON:0000211	NCBITaxon:33213	subclass_of
UBERON:0013411	UBERON:0002553	subclass_of
UBERON:0001720	UBERON:0007635	subclass_of
GO:1900426	GO:1900424	subclass_of
OBO:MAXO_0000414	OBO:MAXO_0000377	subclass_of
CHEBI:35479	CHEBI:24866	subclass_of
UBERON:0005326	UBERON:0004190	subclass_of
HP:0032047	HP:0032046	subclass_of
HP:0008062	HP:0007700	subclass_of
UBERON:0014610	UBERON:0003038	subclass_of
UBERON:0013232	UBERON:0011858	subclass_of
OBO:MAXO_0001171	OBO:MAXO_0000072	subclass_of
UBERON:0002089	UBERON:0001638	subclass_of
UBERON:0002395	UBERON:0011678	subclass_of
HP:0011072	HP:0006486	subclass_of
UBERON:0000313	UBERON:0004270	subclass_of
GO:0046916	GO:0055082	subclass_of
HP:0010436	HP:0010395	subclass_of
OBO:MAXO_0010320	OBO:MAXO_0000571	subclass_of
GO:0040016	GO:0051301	subclass_of
NBO:0000655	NBO:0000266	subclass_of
CHEBI:52424	CHEBI:76761	subclass_of
UBERON:0002194	UBERON:0000029	subclass_of
UBERON:0004616	UBERON:0004615	subclass_of
BFO:0000023	CHEBI:50906	subclass_of
CHEBI:23341	CHEBI:23390	subclass_of
HP:0100039	HP:0003103	subclass_of
HP:0100670	HP:0100671	subclass_of
GO:0002274	GO:0001775	subclass_of
GO:0010893	GO:0050810	subclass_of
GO:0021583	GO:0021548	subclass_of
CHEBI:83813	CHEBI:35352	subclass_of
UBERON:0034763	UBERON:0001020	subclass_of
GO:0046532	GO:0065007	subclass_of
CHEBI:24473	CHEBI:25585	subclass_of
UBERON:0004374	RO:0002577	subclass_of
HP:0009413	HP:0010231	subclass_of
HP:0032260	HP:0031690	subclass_of
GO:0140734	CHEBI:28938	subclass_of
RO:0002489	RO:0002488	subclass_of
CHEBI:48944	CHEBI:78115	subclass_of
HP:0100175	HP:0100072	subclass_of
UBERON:0004634	UBERON:0002347	subclass_of
GO:0060577	GO:0009653	subclass_of
GO:0009582	GO:0051606	subclass_of
PATO:0001973	PATO:0001500	subclass_of
HP:0500096	HP:0100845	subclass_of
CL:0000235	CL:0000234	subclass_of
UBERON:0005487	UBERON:0004365	subclass_of
GO:0014743	GO:0014896	subclass_of
UBERON:0011318	UBERON:0010314	subclass_of
OBO:MAXO_0000534	OBO:MAXO_0000529	subclass_of
GO:2000529	GO:0002408	subclass_of
HP:0030113	HP:0030089	subclass_of
CHEBI:63367	CHEBI:35381	subclass_of
UBERON:0011607	UBERON:0011608	subclass_of
HP:0410175	HP:0001946	subclass_of
HP:0030072	HP:0012720	subclass_of
UBERON:0006295	UBERON:0000975	subclass_of
CL:0001203	CL:0000906	subclass_of
UBERON:0010933	UBERON:0011386	subclass_of
HP:0010062	HP:0010177	subclass_of
GO:0043292	GO:0005737	subclass_of
UBERON:0008340	UBERON:0000004	subclass_of
UBERON:0014477	UBERON:0010912	subclass_of
HP:0410309	HP:0003215	subclass_of
GO:0006022	GO:0008152	subclass_of
GO:0035847	GO:0035846	subclass_of
UBERON:0015482	UBERON:0015480	subclass_of
GO:0098868	GO:0035265	subclass_of
HP:0001907	HP:0001977	subclass_of
HP:0002133	HP:0001250	subclass_of
GO:0019226	GO:0050877	subclass_of
UBERON:0007811	CARO:0000000	subclass_of
UBERON:0001013	NCBITaxon:6072	subclass_of
GO:0045764	GO:0033240	subclass_of
UBERON:0002481	NCBITaxon:7742	subclass_of
HP:0009561	HP:0009542	subclass_of
UBERON:0001380	UBERON:0001267	subclass_of
UBERON:0000113	BFO:0000003	subclass_of
UBERON:8410008	UBERON:8410050	subclass_of
GO:0035112	UBERON:0000990	subclass_of
HP:0004241	HP:0009164	subclass_of
HP:0010658	HP:0004348	subclass_of
NCBITaxon:716545	NCBITaxon:4890	subclass_of
HP:0012673	HP:0003250	subclass_of
GO:0003006	GO:0000003	subclass_of
HP:0008066	HP:0011121	subclass_of
UBERON:0036246	UBERON:0036248	subclass_of
HP:0004234	HP:0011001	subclass_of
UBERON:0003068	CARO:0000000	subclass_of
UBERON:0019315	UBERON:0000019	subclass_of
HP:0012081	HP:0001317	subclass_of
HP:0002204	HP:0030875	subclass_of
UBERON:0018239	UBERON:0007277	subclass_of
UBERON:0001152	UBERON:0001970	subclass_of
HP:0034147	HP:0030057	subclass_of
UBERON:0003099	CL:0000008	subclass_of
GO:0030239	GO:0030016	subclass_of
UBERON:0011962	UBERON:0002387	subclass_of
HP:0000870	HP:0010514	subclass_of
GO:0060785	GO:0001894	subclass_of
HP:0006011	HP:0010049	subclass_of
UBERON:0010741	UBERON:0010708	subclass_of
UBERON:0010141	UBERON:0005891	subclass_of
HP:0025507	HP:0200034	subclass_of
HP:0100681	HP:0011140	subclass_of
UBERON:0018531	UBERON:0000474	subclass_of
GO:2000155	GO:2000147	subclass_of
PR:000001785	PR:000000001	subclass_of
UBERON:0000975	UBERON:0010363	subclass_of
HP:0009466	HP:0009485	subclass_of
owl:Nothing	UBERON:0004288	subclass_of
HP:0007066	HP:0003552	subclass_of
GO:0001892	GO:0001701	subclass_of
HP:0004990	HP:0005930	subclass_of
GO:0051172	GO:0006807	subclass_of
CL:0009052	CL:0000192	subclass_of
HP:0005100	HP:0001788	subclass_of
GO:0099170	GO:0098794	subclass_of
HP:0032577	HP:0025540	subclass_of
GO:1902474	GO:0065007	subclass_of
HP:0009573	HP:0009551	subclass_of
HP:0001735	HP:0001733	subclass_of
HP:0033007	HP:0002088	subclass_of
GO:1904746	GO:0043066	subclass_of
GO:0045905	GO:0043243	subclass_of
HP:0000997	HP:0001480	subclass_of
GO:0002695	GO:0065007	subclass_of
HP:0041184	HP:0041236	subclass_of
GO:0060124	GO:0065007	subclass_of
GO:0001842	GO:0014020	subclass_of
GO:0008134	GO:0005515	subclass_of
CHEBI:68641	CHEBI:46775	subclass_of
UBERON:0012483	UBERON:0000042	subclass_of
UBERON:0018229	UBERON:0011216	subclass_of
UBERON:0005327	UBERON:0004188	subclass_of
HP:0030072	HP:0000245	subclass_of
HP:0020042	HP:0025068	subclass_of
UBERON:0015143	UBERON:0004120	subclass_of
RO:0011002	RO:0002566	subclass_of
GO:0002697	GO:0002252	subclass_of
HP:0025427	HP:0002795	subclass_of
UBERON:0034921	UBERON:0010000	subclass_of
UBERON:0004502	UBERON:0001134	subclass_of
HP:0002946	HP:0009144	subclass_of
UBERON:0008229	UBERON:0001015	subclass_of
HP:0009832	HP:0005918	subclass_of
HP:0006175	HP:0009834	subclass_of
HP:0010160	HP:0001780	subclass_of
UBERON:0008593	UBERON:0001647	subclass_of
CHEBI:49096	CHEBI:25212	subclass_of
GO:0032886	GO:0065007	subclass_of
GO:0048812	GO:0031175	subclass_of
GO:0140236	GO:0098793	subclass_of
GO:1904397	GO:0065007	subclass_of
GO:0051647	GO:0051640	subclass_of
GO:0022602	NCBITaxon:33208	subclass_of
GO:0000041	GO:0030001	subclass_of
GO:0006281	GO:0006974	subclass_of
HP:0012766	HP:0012704	subclass_of
HP:0010044	HP:0010042	subclass_of
UBERON:0012278	UBERON:0004119	subclass_of
CHEBI:24836	CHEBI:24835	subclass_of
CHEBI:30623	CHEBI:28965	subclass_of
GO:0061951	GO:0005622	subclass_of
HP:0100671	HP:0003330	subclass_of
UBERON:0001277	UBERON:0003929	subclass_of
GO:0048468	GO:0048869	subclass_of
GO:0030917	UBERON:0003052	subclass_of
HP:0006552	HP:0005948	subclass_of
CHEBI:16958	CHEBI:78675	subclass_of
UBERON:0001098	UBERON:0001091	subclass_of
UBERON:0005729	UBERON:0003413	subclass_of
HP:0008285	HP:0002148	subclass_of
CHEBI:37246	CHEBI:26712	subclass_of
GO:1901160	GO:1901564	subclass_of
HP:0032480	HP:0033098	subclass_of
CHEBI:58123	CHEBI:17375	subclass_of
UBERON:0003091	UBERON:0001048	subclass_of
HP:0009843	HP:0009767	subclass_of
GO:0110111	GO:0051241	subclass_of
CHEBI:28616	CHEBI:35605	subclass_of
HP:0000972	HP:0007556	subclass_of
PATO:0000763	PATO:0002076	subclass_of
UBERON:0015010	UBERON:0006075	subclass_of
CL:0000165	CL:0000163	subclass_of
HP:0012463	HP:0040135	subclass_of
GO:0098661	GO:0015698	subclass_of
HP:0034239	HP:0033835	subclass_of
HP:0011113	HP:0011111	subclass_of
HP:0006748	HP:0100642	subclass_of
GO:0051350	GO:0016829	subclass_of
CHEBI:58954	CHEBI:39418	subclass_of
RO:0004033	RO:0002264	subclass_of
GO:0060037	GO:0048856	subclass_of
NCBITaxon:436489	NCBITaxon:436486	subclass_of
HP:0003281	HP:0040133	subclass_of
UBERON:0002299	GO:0007585	subclass_of
UBERON:0001577	UBERON:0001647	subclass_of
HP:0006501	HP:0002818	subclass_of
UBERON:0014391	UBERON:0001820	subclass_of
GO:0044782	GO:0120036	subclass_of
UBERON:0017750	UBERON:0015063	subclass_of
GO:0071874	GO:0071870	subclass_of
HP:0002699	HP:0000929	subclass_of
GO:1903770	GO:0051346	subclass_of
CL:1001609	UBERON:0001630	subclass_of
UBERON:0010738	UBERON:0015114	subclass_of
HP:0025068	HP:0000486	subclass_of
GO:0009185	GO:0009132	subclass_of
HP:0040328	HP:0007042	subclass_of
GO:0099083	GO:0098793	subclass_of
UBERON:0016422	UBERON:0005808	subclass_of
HP:0030663	HP:0004327	subclass_of
OBO:MAXO_0000719	OBO:MAXO_0000725	subclass_of
UBERON:0002503	UBERON:0004412	subclass_of
HP:0011619	HP:0011617	subclass_of
GO:0015874	CHEBI:33569	subclass_of
HP:0004961	HP:0030966	subclass_of
UBERON:0015107	UBERON:0015101	subclass_of
UBERON:8410033	RO:0002577	subclass_of
CL:0001008	PR:000001014	subclass_of
CHEBI:32862	CHEBI:32871	subclass_of
HP:0011707	HP:0011706	subclass_of
UBERON:0010393	UBERON:0010394	subclass_of
CHEBI:33692	CHEBI:33608	subclass_of
HP:0003397	HP:0001290	subclass_of
HP:0033405	HP:0032180	subclass_of
UBERON:0005403	UBERON:0002435	subclass_of
GO:0030500	GO:0065007	subclass_of
OBO:MAXO_0010354	OBO:MAXO_0010365	subclass_of
UBERON:0010190	UBERON:0005805	subclass_of
UBERON:0000060	UBERON:0004923	subclass_of
GO:0043086	GO:0003824	subclass_of
UBERON:0009970	UBERON:0000483	subclass_of
HP:0009538	HP:0009537	subclass_of
HP:0500031	HP:0004054	subclass_of
UBERON:0001896	UBERON:0002298	subclass_of
GO:0045766	GO:0045765	subclass_of
HP:0007661	HP:0000532	subclass_of
GO:0006022	CHEBI:22506	subclass_of
HP:0005172	HP:0011713	subclass_of
HP:0100892	HP:0000766	subclass_of
UBERON:0006715	UBERON:0010848	subclass_of
CL:0000746	GO:0030017	subclass_of
HP:0100028	HP:0008188	subclass_of
GO:1905305	GO:1905304	subclass_of
UBERON:0001131	UBERON:0010913	subclass_of
UBERON:0004319	UBERON:5103635	subclass_of
CL:0000547	PR:000002978	subclass_of
UBERON:0035529	UBERON:0001191	subclass_of
GO:0098900	GO:0042391	subclass_of
HP:0025441	HP:0005109	subclass_of
GO:0097734	GO:0140112	subclass_of
OBO:MAXO_0000147	OBO:MAXO_0000006	subclass_of
GO:0043648	GO:0008152	subclass_of
UBERON:0001834	UBERON:0011592	subclass_of
